timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1758876681.692081 -0.04029447 -0.07082458 -0.03949650 0.00122196 0.00047113 0.00089256
1758876681.758730 -0.04041008 -0.07116963 -0.03949945 0.00122761 0.00047368 0.00089545
1758876681.825380 -0.04060469 -0.07156432 -0.03953806 0.00123954 0.00047759 0.00090171
1758876681.892028 -0.04073356 -0.07172748 -0.03951986 0.00124305 0.00047574 0.00089997
1758876681.958676 -0.04092529 -0.07205605 -0.03944166 0.00125612 0.00047482 0.00090184
1758876682.025331 -0.04113976 -0.07233786 -0.03929674 0.00126651 0.00046998 0.00090534
1758876682.091983 -0.04136008 -0.07253242 -0.03924547 0.00127555 0.00046611 0.00091094
1758876682.158637 -0.04140252 -0.07269194 -0.03919762 0.00128082 0.00047360 0.00090621
1758876682.225289 -0.04156958 -0.07293562 -0.03919114 0.00129106 0.00047215 0.00091133
1758876682.291941 -0.04170598 -0.07322272 -0.03915760 0.00130725 0.00047024 0.00091694
1758876682.358593 -0.04172387 -0.07342493 -0.03919020 0.00131339 0.00047689 0.00091395
1758876682.425244 -0.04178827 -0.07362304 -0.03918041 0.00132508 0.00048014 0.00090658
1758876682.491894 -0.04194767 -0.07364669 -0.03915406 0.00133592 0.00047896 0.00089745
1758876682.558544 -0.04206721 -0.07367169 -0.03913701 0.00133980 0.00047308 0.00089161
1758876682.625193 -0.04214181 -0.07369672 -0.03911091 0.00134345 0.00046731 0.00089136
1758876682.691842 -0.04213958 -0.07365384 -0.03911060 0.00133892 0.00047249 0.00089925
1758876682.758491 -0.04218243 -0.07365937 -0.03913353 0.00133947 0.00047762 0.00090881
1758876682.825139 -0.04206091 -0.07364832 -0.03913691 0.00134298 0.00047896 0.00091054
1758876682.891787 -0.04206014 -0.07368713 -0.03903666 0.00135390 0.00048126 0.00091795
1758876682.958433 -0.04216044 -0.07372493 -0.03904931 0.00136377 0.00047794 0.00091116
1758876683.025244 -0.04245825 -0.07382769 -0.03901219 0.00139108 0.00047629 0.00091154
1758876683.092060 -0.04262037 -0.07407292 -0.03910385 0.00139386 0.00048220 0.00090688
1758876683.158878 -0.04277778 -0.07434702 -0.03913965 0.00140898 0.00049119 0.00090410
1758876683.225701 -0.04289863 -0.07461394 -0.03918669 0.00140778 0.00048935 0.00090551
1758876683.292527 -0.04300748 -0.07483153 -0.03920404 0.00140658 0.00048933 0.00090195
1758876683.359356 -0.04303853 -0.07489989 -0.03913557 0.00140453 0.00048684 0.00090087
1758876683.426189 -0.04305513 -0.07517518 -0.03899158 0.00139135 0.00048975 0.00089485
1758876683.493026 -0.04304287 -0.07514173 -0.03891458 0.00138571 0.00048990 0.00089497
1758876683.559866 -0.04299578 -0.07534108 -0.03881089 0.00136519 0.00049322 0.00088633
1758876683.626710 -0.04294259 -0.07538760 -0.03875185 0.00136847 0.00049952 0.00088334
1758876683.693558 -0.04289471 -0.07548088 -0.03862786 0.00135239 0.00050292 0.00087609
1758876683.760409 -0.04281359 -0.07547416 -0.03860991 0.00135524 0.00050031 0.00087746
1758876683.827264 -0.04277514 -0.07538539 -0.03859893 0.00135809 0.00049767 0.00087826
1758876683.894122 -0.04274208 -0.07532670 -0.03852942 0.00135857 0.00050189 0.00086504
1758876683.960983 -0.04265569 -0.07540676 -0.03854459 0.00135950 0.00050429 0.00086532
1758876684.027667 -0.04263036 -0.07539681 -0.03859669 0.00135904 0.00050593 0.00086420
1758876684.094351 -0.04266339 -0.07532760 -0.03861616 0.00135990 0.00050685 0.00085408
1758876684.161035 -0.04265679 -0.07540402 -0.03861846 0.00136195 0.00050186 0.00085382
1758876684.227719 -0.04276980 -0.07557547 -0.03864722 0.00135868 0.00050368 0.00086086
1758876684.294402 -0.04292214 -0.07571134 -0.03867300 0.00135423 0.00050827 0.00085516
1758876684.361085 -0.04290506 -0.07579692 -0.03864267 0.00135823 0.00051823 0.00084750
1758876684.427769 -0.04287364 -0.07594270 -0.03866178 0.00135158 0.00053352 0.00084001
1758876684.494454 -0.04276951 -0.07579031 -0.03857283 0.00135591 0.00053134 0.00084566
1758876684.561137 -0.04262197 -0.07579227 -0.03843458 0.00135414 0.00053847 0.00085023
1758876684.627821 -0.04259303 -0.07580190 -0.03850657 0.00136057 0.00053045 0.00085796
1758876684.694506 -0.04250695 -0.07570768 -0.03831384 0.00135423 0.00054606 0.00085757
1758876684.761189 -0.04259366 -0.07563388 -0.03839434 0.00136061 0.00053452 0.00087842
1758876684.827873 -0.04268241 -0.07555630 -0.03848133 0.00137031 0.00053157 0.00090269
1758876684.894557 -0.04270489 -0.07545082 -0.03857276 0.00137713 0.00053026 0.00091347
1758876684.961241 -0.04272999 -0.07539211 -0.03864081 0.00138710 0.00053101 0.00093130
1758876685.027923 -0.04267676 -0.07519356 -0.03845045 0.00138966 0.00055206 0.00092010
1758876685.094605 -0.04263640 -0.07521521 -0.03839351 0.00139236 0.00055288 0.00091952
1758876685.161287 -0.04247436 -0.07510224 -0.03836328 0.00139548 0.00056010 0.00091889
1758876685.227968 -0.04238463 -0.07519384 -0.03814763 0.00139717 0.00056137 0.00092484
1758876685.294650 -0.04222799 -0.07522894 -0.03805630 0.00139707 0.00056746 0.00092352
1758876685.361332 -0.04198497 -0.07494570 -0.03814360 0.00139217 0.00057323 0.00090902
1758876685.428014 -0.04182794 -0.07520451 -0.03796445 0.00140856 0.00057424 0.00092273
1758876685.494696 -0.04162074 -0.07492230 -0.03822315 0.00140769 0.00056682 0.00090874
1758876685.561378 -0.04163203 -0.07506971 -0.03811948 0.00142188 0.00057944 0.00092114
1758876685.628059 -0.04160822 -0.07493922 -0.03830636 0.00142928 0.00057953 0.00091761
1758876685.694741 -0.04173931 -0.07474493 -0.03850422 0.00143637 0.00057959 0.00091192
1758876685.761423 -0.04193550 -0.07454835 -0.03863743 0.00143912 0.00058358 0.00092438
1758876685.828104 -0.04233218 -0.07432696 -0.03876421 0.00144319 0.00058961 0.00092867
1758876685.894786 -0.04295439 -0.07402539 -0.03884495 0.00144501 0.00059919 0.00093479
1758876685.961468 -0.04362559 -0.07372175 -0.03888156 0.00144193 0.00060839 0.00094422
1758876686.028153 -0.04425306 -0.07338017 -0.03886260 0.00144058 0.00062251 0.00095577
1758876686.094836 -0.04479908 -0.07299479 -0.03886508 0.00143970 0.00062903 0.00096500
1758876686.161520 -0.04547923 -0.07228771 -0.03863172 0.00144051 0.00064255 0.00097530
1758876686.228205 -0.04612278 -0.07097480 -0.03843561 0.00143936 0.00066337 0.00099431
1758876686.294889 -0.04774184 -0.07063820 -0.03825293 0.00142768 0.00068934 0.00099483
1758876686.361574 -0.04656991 -0.06895731 -0.03830698 0.00144618 0.00069328 0.00102887
1758876686.428258 -0.04585186 -0.06820024 -0.03823268 0.00146116 0.00069708 0.00104124
1758876686.494943 -0.04334656 -0.06689938 -0.03778240 0.00147731 0.00072641 0.00105061
1758876686.561626 -0.04136526 -0.06781705 -0.03780411 0.00148062 0.00069592 0.00106119
1758876686.628310 -0.03949537 -0.06838268 -0.03770960 0.00148968 0.00068670 0.00105654
1758876686.694995 -0.03695059 -0.06876252 -0.03752265 0.00149938 0.00067533 0.00106402
1758876686.761680 -0.03552051 -0.06831042 -0.03728243 0.00150510 0.00069986 0.00105271
1758876686.828364 -0.03233434 -0.06885544 -0.03746682 0.00151644 0.00066986 0.00108273
1758876686.895049 -0.03311663 -0.06906179 -0.03729886 0.00151284 0.00068698 0.00106837
1758876686.961732 -0.03213095 -0.06718645 -0.03769466 0.00150569 0.00066364 0.00105583
1758876687.028417 -0.03157714 -0.06715799 -0.03738720 0.00149847 0.00069238 0.00106551
1758876687.095101 -0.03140418 -0.06637876 -0.03738403 0.00148245 0.00070618 0.00105997
1758876687.161785 -0.03235658 -0.06582269 -0.03738126 0.00145677 0.00070432 0.00103882
1758876687.228470 -0.03271377 -0.06524660 -0.03738437 0.00145780 0.00071545 0.00103724
1758876687.295154 -0.03387379 -0.06464551 -0.03746311 0.00143568 0.00071410 0.00100766
1758876687.361838 -0.03469602 -0.06424547 -0.03748889 0.00143011 0.00071943 0.00100429
1758876687.428522 -0.03541806 -0.06397600 -0.03749876 0.00142232 0.00072056 0.00100366
1758876687.495206 -0.03627852 -0.06339599 -0.03756498 0.00140346 0.00071412 0.00097170
1758876687.561891 -0.03663529 -0.06339676 -0.03750370 0.00139880 0.00071753 0.00097986
1758876687.628575 -0.03686901 -0.06321585 -0.03749938 0.00138410 0.00072395 0.00095204
1758876687.695260 -0.03688339 -0.06333246 -0.03761588 0.00137849 0.00073892 0.00095326
1758876687.761944 -0.03676713 -0.06334012 -0.03769064 0.00136899 0.00075613 0.00095255
1758876687.828629 -0.03669512 -0.06337727 -0.03753591 0.00136046 0.00077112 0.00093551
1758876687.895312 -0.03652071 -0.06328850 -0.03743534 0.00137053 0.00077030 0.00094319
1758876687.961997 -0.03633135 -0.06319440 -0.03730615 0.00137429 0.00077060 0.00094337
1758876688.028680 -0.03608006 -0.06310881 -0.03721078 0.00137576 0.00077259 0.00094215
1758876688.095365 -0.03582419 -0.06306595 -0.03713923 0.00137476 0.00077619 0.00093932
1758876688.162048 -0.03559583 -0.06302057 -0.03708814 0.00137454 0.00077982 0.00093578
1758876688.228732 -0.03542554 -0.06296079 -0.03705305 0.00137083 0.00078293 0.00093337
1758876688.295416 -0.03524351 -0.06296005 -0.03694890 0.00136461 0.00078130 0.00092893
1758876688.362100 -0.03513590 -0.06288061 -0.03685763 0.00137520 0.00078277 0.00093436
1758876688.428784 -0.03508506 -0.06285499 -0.03688338 0.00137957 0.00078735 0.00093184
1758876688.495468 -0.03504049 -0.06281633 -0.03686381 0.00137990 0.00079233 0.00092874
1758876688.562152 -0.03502111 -0.06288900 -0.03680433 0.00137796 0.00080346 0.00092347
1758876688.628836 -0.03514335 -0.06292287 -0.03678301 0.00138170 0.00080576 0.00092824
1758876688.695521 -0.03526818 -0.06284652 -0.03679262 0.00138730 0.00081220 0.00092745
1758876688.762204 -0.03540545 -0.06278858 -0.03679571 0.00138973 0.00081796 0.00092920
1758876688.828888 -0.03563028 -0.06269878 -0.03672835 0.00139395 0.00083260 0.00092361
1758876688.895573 -0.03573452 -0.06264801 -0.03672128 0.00139633 0.00083278 0.00092498
1758876688.962257 -0.03584276 -0.06265761 -0.03671834 0.00140019 0.00083853 0.00092645
1758876689.028940 -0.03597441 -0.06277277 -0.03667297 0.00141218 0.00085906 0.00092698
1758876689.095622 -0.03593731 -0.06282587 -0.03668550 0.00141668 0.00085773 0.00092927
1758876689.162305 -0.03586819 -0.06290262 -0.03668197 0.00142072 0.00085903 0.00093089
1758876689.228986 -0.03584365 -0.06303429 -0.03663758 0.00142479 0.00087832 0.00092928
1758876689.295669 -0.03578147 -0.06298499 -0.03665146 0.00142282 0.00087747 0.00092808
1758876689.362351 -0.03570963 -0.06295741 -0.03661707 0.00142076 0.00087263 0.00093046
1758876689.429034 -0.03566303 -0.06293465 -0.03663278 0.00142138 0.00086847 0.00093184
1758876689.495716 -0.03561136 -0.06294468 -0.03662009 0.00142414 0.00086479 0.00093405
1758876689.562398 -0.03552598 -0.06298201 -0.03662804 0.00142372 0.00086036 0.00094136
1758876689.629080 -0.03549187 -0.06296935 -0.03665866 0.00142481 0.00085859 0.00094499
1758876689.695762 -0.03536015 -0.06295413 -0.03668539 0.00142331 0.00085882 0.00095923
1758876689.762444 -0.03534777 -0.06291350 -0.03677666 0.00142188 0.00085956 0.00095687
1758876689.829127 -0.03532007 -0.06288455 -0.03684221 0.00142122 0.00086298 0.00095546
1758876689.895810 -0.03529371 -0.06285889 -0.03687005 0.00142073 0.00086379 0.00095707
1758876689.962492 -0.03522111 -0.06283110 -0.03688973 0.00142146 0.00086481 0.00097218
1758876690.029172 -0.03519580 -0.06282405 -0.03691021 0.00142364 0.00086665 0.00097418
1758876690.095850 -0.03517740 -0.06279094 -0.03695394 0.00142430 0.00087037 0.00097318
1758876690.162530 -0.03520511 -0.06266615 -0.03696437 0.00143150 0.00087048 0.00097855
1758876690.229210 -0.03521084 -0.06264026 -0.03699156 0.00143311 0.00087419 0.00097541
1758876690.295889 -0.03522690 -0.06260243 -0.03701690 0.00143329 0.00087971 0.00096981
1758876690.362569 -0.03524664 -0.06254281 -0.03695800 0.00143542 0.00089015 0.00096703
1758876690.429249 -0.03527565 -0.06257444 -0.03696302 0.00143516 0.00088888 0.00096905
1758876690.495928 -0.03524291 -0.06259106 -0.03696780 0.00143771 0.00089100 0.00096833
1758876690.562607 -0.03530148 -0.06256137 -0.03696650 0.00143524 0.00090365 0.00096120
1758876690.629286 -0.03528349 -0.06254453 -0.03704162 0.00143737 0.00090301 0.00095200
1758876690.695966 -0.03523206 -0.06238696 -0.03698656 0.00144280 0.00092119 0.00093351
1758876690.762645 -0.03521117 -0.06241477 -0.03704637 0.00144348 0.00091473 0.00093112
1758876690.829325 -0.03518475 -0.06231830 -0.03702331 0.00144408 0.00092675 0.00091133
1758876690.896004 -0.03520495 -0.06242812 -0.03704818 0.00144346 0.00091583 0.00090955
1758876690.962682 -0.03509328 -0.06242294 -0.03698115 0.00144002 0.00093318 0.00089807
1758876691.029365 -0.03510415 -0.06233122 -0.03704280 0.00143820 0.00092982 0.00088870
1758876691.096048 -0.03505695 -0.06236376 -0.03692587 0.00143037 0.00094165 0.00086804
1758876691.162731 -0.03503677 -0.06241211 -0.03701393 0.00143472 0.00092959 0.00087938
1758876691.229413 -0.03500767 -0.06245661 -0.03696775 0.00143818 0.00093014 0.00087723
1758876691.296096 -0.03495675 -0.06246856 -0.03694651 0.00142917 0.00094185 0.00087066
1758876691.362779 -0.03484799 -0.06244060 -0.03695226 0.00143858 0.00094025 0.00086896
1758876691.429461 -0.03466268 -0.06258896 -0.03671506 0.00143680 0.00095814 0.00088101
1758876691.496143 -0.03452490 -0.06279166 -0.03640512 0.00142922 0.00095860 0.00088879
1758876691.562826 -0.03454261 -0.06280093 -0.03635470 0.00142042 0.00094551 0.00088100
1758876691.629509 -0.03449270 -0.06289296 -0.03612270 0.00141493 0.00094811 0.00087766
1758876691.696191 -0.03445997 -0.06297079 -0.03593072 0.00140804 0.00095637 0.00087223
1758876691.762874 -0.03436001 -0.06309213 -0.03582064 0.00140677 0.00095975 0.00087292
1758876691.829557 -0.03425960 -0.06317441 -0.03566261 0.00140831 0.00096267 0.00087759
1758876691.896239 -0.03418125 -0.06318063 -0.03558504 0.00141497 0.00096563 0.00088704
1758876691.962921 -0.03407937 -0.06324964 -0.03553074 0.00142137 0.00096563 0.00089067
1758876692.029603 -0.03388230 -0.06334902 -0.03540937 0.00142611 0.00096381 0.00088826
1758876692.096285 -0.03367294 -0.06347588 -0.03516726 0.00143582 0.00095614 0.00088721
1758876692.162967 -0.03362876 -0.06342862 -0.03515578 0.00143664 0.00094811 0.00088710
1758876692.229649 -0.03352905 -0.06348031 -0.03512752 0.00143623 0.00094641 0.00088418
1758876692.296329 -0.03351045 -0.06349032 -0.03512922 0.00143347 0.00094705 0.00088292
1758876692.363011 -0.03349935 -0.06351891 -0.03512748 0.00143346 0.00095226 0.00088413
1758876692.429693 -0.03349377 -0.06355805 -0.03512288 0.00143633 0.00096057 0.00088491
1758876692.496375 -0.03348762 -0.06358424 -0.03507714 0.00143842 0.00096393 0.00088256
1758876692.563057 -0.03349059 -0.06361193 -0.03509018 0.00144268 0.00096832 0.00088015
1758876692.629738 -0.03349139 -0.06362199 -0.03503358 0.00144324 0.00096665 0.00087899
1758876692.696420 -0.03347188 -0.06362343 -0.03502726 0.00144359 0.00096203 0.00087759
1758876692.763101 -0.03347389 -0.06363480 -0.03502458 0.00144612 0.00096419 0.00087680
1758876692.829782 -0.03347659 -0.06365296 -0.03501269 0.00144760 0.00096757 0.00087498
1758876692.896464 -0.03348074 -0.06366441 -0.03500109 0.00144770 0.00097232 0.00087398
1758876692.963146 -0.03348442 -0.06368271 -0.03499761 0.00145113 0.00097517 0.00087347
1758876693.029829 -0.03345421 -0.06366028 -0.03490667 0.00145289 0.00095979 0.00086767
1758876693.096513 -0.03343524 -0.06361603 -0.03496836 0.00145233 0.00095072 0.00086270
1758876693.163197 -0.03343998 -0.06362391 -0.03495931 0.00145510 0.00095372 0.00086340
1758876693.229879 -0.03343664 -0.06361910 -0.03494204 0.00145517 0.00095593 0.00086470
1758876693.296563 -0.03342922 -0.06362786 -0.03493528 0.00145436 0.00096031 0.00086314
1758876693.363247 -0.03342326 -0.06364071 -0.03492316 0.00145607 0.00096266 0.00086013
1758876693.429931 -0.03341121 -0.06366068 -0.03492804 0.00145837 0.00096769 0.00085867
1758876693.496614 -0.03341820 -0.06368080 -0.03490755 0.00145884 0.00097656 0.00085788
1758876693.563298 -0.03342173 -0.06371883 -0.03492946 0.00146009 0.00098776 0.00085628
1758876693.629981 -0.03347452 -0.06370715 -0.03485778 0.00147320 0.00098975 0.00085272
1758876693.696665 -0.03357928 -0.06364809 -0.03488949 0.00149546 0.00099023 0.00085076
1758876693.763349 -0.03379227 -0.06350968 -0.03479218 0.00153776 0.00097484 0.00085215
1758876693.830033 -0.03376825 -0.06344257 -0.03481817 0.00154688 0.00096011 0.00085294
1758876693.896716 -0.03364412 -0.06375178 -0.03528602 0.00151954 0.00102559 0.00084310
1758876693.963400 -0.03361824 -0.06384927 -0.03551551 0.00152463 0.00109364 0.00084353
1758876694.030086 -0.03353710 -0.06405400 -0.03561823 0.00150802 0.00116641 0.00084611
1758876694.096770 -0.03364861 -0.06412373 -0.03570095 0.00151856 0.00122073 0.00084796
1758876694.163455 -0.03371603 -0.06410733 -0.03577324 0.00152702 0.00125839 0.00084677
1758876694.230140 -0.03377980 -0.06382577 -0.03569610 0.00154723 0.00119327 0.00086786
1758876694.296826 -0.03374124 -0.06346500 -0.03555774 0.00154857 0.00106847 0.00087640
1758876694.363511 -0.03380452 -0.06358138 -0.03545266 0.00151658 0.00121157 0.00085650
1758876694.430197 -0.03361859 -0.06326193 -0.03544329 0.00151923 0.00108391 0.00086127
1758876694.496882 -0.03352338 -0.06322026 -0.03552256 0.00144980 0.00116253 0.00084927
1758876694.563567 -0.03365995 -0.06321266 -0.03545733 0.00149496 0.00108003 0.00087566
1758876694.630252 -0.03358953 -0.06306910 -0.03558227 0.00144693 0.00113573 0.00089003
1758876694.696938 -0.03357095 -0.06308342 -0.03573105 0.00146629 0.00112108 0.00090461
1758876694.763623 -0.03370287 -0.06303540 -0.03548536 0.00140130 0.00112365 0.00089260
1758876694.830309 -0.03364405 -0.06311707 -0.03566531 0.00146059 0.00109950 0.00091177
1758876694.896994 -0.03370956 -0.06287289 -0.03518105 0.00136417 0.00118020 0.00087404
1758876694.963679 -0.03365765 -0.06310115 -0.03563823 0.00144058 0.00109792 0.00091755
1758876695.030361 -0.03366368 -0.06319609 -0.03557019 0.00147586 0.00108281 0.00091013
1758876695.097043 -0.03368272 -0.06327928 -0.03545573 0.00151436 0.00106605 0.00088240
1758876695.163725 -0.03368064 -0.06326279 -0.03545702 0.00150815 0.00105620 0.00088977
1758876695.230407 -0.03368818 -0.06328669 -0.03545057 0.00152169 0.00106298 0.00086829
1758876695.297088 -0.03385844 -0.06316572 -0.03519762 0.00138912 0.00104095 0.00088086
1758876695.363770 -0.03377730 -0.06326868 -0.03533641 0.00148091 0.00105487 0.00088262
1758876695.430451 -0.03375356 -0.06324425 -0.03544755 0.00147581 0.00106508 0.00089635
1758876695.497133 -0.03371443 -0.06322829 -0.03540737 0.00146851 0.00103307 0.00087383
1758876695.563814 -0.03367725 -0.06320863 -0.03541303 0.00146069 0.00101680 0.00085617
1758876695.630496 -0.03370199 -0.06318457 -0.03530527 0.00141469 0.00100573 0.00088780
1758876695.697178 -0.03367166 -0.06317862 -0.03540294 0.00141841 0.00100767 0.00086707
1758876695.763859 -0.03367099 -0.06316663 -0.03517420 0.00137491 0.00104305 0.00088349
1758876695.830541 -0.03364982 -0.06318825 -0.03531645 0.00139922 0.00102249 0.00086686
1758876695.897222 -0.03357008 -0.06314826 -0.03550847 0.00140642 0.00102233 0.00087069
1758876695.963903 -0.03356991 -0.06316085 -0.03550680 0.00141059 0.00102393 0.00085755
1758876696.030588 -0.03359997 -0.06318345 -0.03542205 0.00141315 0.00102056 0.00085992
1758876696.097272 -0.03361885 -0.06320483 -0.03535126 0.00141359 0.00102089 0.00086218
1758876696.163956 -0.03363021 -0.06323637 -0.03527671 0.00142887 0.00102223 0.00086377
1758876696.230641 -0.03363422 -0.06323438 -0.03527247 0.00142811 0.00101972 0.00086170
1758876696.297324 -0.03367107 -0.06326070 -0.03515421 0.00142520 0.00101404 0.00086313
1758876696.364008 -0.03368774 -0.06327164 -0.03511201 0.00142063 0.00101442 0.00086283
1758876696.430693 -0.03369945 -0.06327937 -0.03508073 0.00141740 0.00101477 0.00086321
1758876696.497377 -0.03372486 -0.06329401 -0.03502105 0.00141449 0.00101223 0.00086562
1758876696.564062 -0.03373410 -0.06327857 -0.03498564 0.00141027 0.00099516 0.00087100
1758876696.630746 -0.03371695 -0.06328521 -0.03497521 0.00140228 0.00099689 0.00086439
1758876696.697431 -0.03495986 -0.06295690 -0.02727475 0.00062023 0.00127789 0.00075604
1758876696.764114 -0.03355510 -0.06321207 -0.03546675 0.00146864 0.00101722 0.00087763
1758876696.830799 -0.03358111 -0.06323641 -0.03539892 0.00147447 0.00102269 0.00087456
1758876696.897483 -0.03359244 -0.06324161 -0.03538438 0.00147489 0.00102609 0.00088389
1758876696.964168 -0.03358878 -0.06324555 -0.03539588 0.00147733 0.00102852 0.00087644
1758876697.030852 -0.03474196 -0.06281594 -0.02704534 0.00060569 0.00134375 0.00076277
1758876697.097537 -0.03356593 -0.06322430 -0.03546938 0.00146808 0.00102646 0.00088060
1758876697.164222 -0.03357821 -0.06324427 -0.03546940 0.00146991 0.00103863 0.00088904
1758876697.230905 -0.03358221 -0.06324762 -0.03546858 0.00147123 0.00104191 0.00088673
1758876697.297590 -0.03357880 -0.06325795 -0.03547853 0.00146623 0.00104949 0.00089581
1758876697.364275 -0.03357329 -0.06326009 -0.03547479 0.00146373 0.00105219 0.00088906
1758876697.430959 -0.03429035 -0.06352806 -0.02921468 0.00076914 0.00139668 0.00076984
1758876697.497644 -0.03355434 -0.06326142 -0.03548102 0.00145466 0.00105391 0.00089196
1758876697.564329 -0.03354920 -0.06326779 -0.03549276 0.00145147 0.00105988 0.00089843
1758876697.631012 -0.03354510 -0.06326840 -0.03549649 0.00143714 0.00106403 0.00090259
1758876697.697697 -0.03462297 -0.06296457 -0.02645818 0.00057818 0.00142862 0.00075775
1758876697.764382 -0.03352523 -0.06327619 -0.03552494 0.00142578 0.00107452 0.00089914
1758876697.831067 -0.03351676 -0.06328114 -0.03552788 0.00142583 0.00107970 0.00090128
1758876697.897752 -0.03351812 -0.06328636 -0.03553608 0.00141723 0.00108660 0.00091195
1758876697.964437 -0.03351262 -0.06328924 -0.03553534 0.00142093 0.00108819 0.00090286
1758876698.031118 -0.03455232 -0.06300246 -0.02520095 0.00054204 0.00150707 0.00074643
1758876698.097799 -0.03350689 -0.06329217 -0.03554959 0.00141178 0.00109496 0.00090486
1758876698.164481 -0.03350747 -0.06329669 -0.03555672 0.00140960 0.00110100 0.00090892
1758876698.231163 -0.03351355 -0.06329263 -0.03557228 0.00140079 0.00110328 0.00091738
1758876698.297845 -0.03350592 -0.06329751 -0.03556874 0.00140362 0.00110670 0.00090992
1758876698.364527 -0.03407319 -0.06313536 -0.02486292 0.00062057 0.00160438 0.00076728
1758876698.431208 -0.03350121 -0.06330017 -0.03558265 0.00139520 0.00111259 0.00091425
1758876698.497890 -0.03350121 -0.06330277 -0.03559232 0.00139093 0.00111809 0.00091912
1758876698.564571 -0.03350327 -0.06329987 -0.03560858 0.00138564 0.00112002 0.00092679
1758876698.631253 -0.03349808 -0.06330469 -0.03560481 0.00138911 0.00112427 0.00091896
1758876698.697934 -0.03439216 -0.06336106 -0.02382872 0.00060625 0.00157897 0.00075224
1758876698.764616 -0.03350233 -0.06331047 -0.03561455 0.00138557 0.00113060 0.00092000
1758876698.831297 -0.03350658 -0.06331333 -0.03562736 0.00138547 0.00113561 0.00092172
1758876698.897979 -0.03350670 -0.06330790 -0.03564229 0.00137752 0.00113585 0.00092962
1758876698.964659 -0.03349847 -0.06331263 -0.03563527 0.00137836 0.00114020 0.00092392
1758876699.031344 -0.03316153 -0.06312263 -0.03046180 0.00087736 0.00175636 0.00082960
1758876699.098029 -0.03350028 -0.06331835 -0.03563225 0.00136552 0.00114583 0.00092861
1758876699.164714 -0.03349141 -0.06332350 -0.03565968 0.00136588 0.00115360 0.00093365
1758876699.231398 -0.03348921 -0.06332072 -0.03567595 0.00135714 0.00115558 0.00094301
1758876699.298084 -0.03348403 -0.06332508 -0.03567049 0.00135795 0.00116019 0.00093639
1758876699.364768 -0.03463826 -0.06475575 -0.02157214 0.00093757 0.00166151 0.00088006
1758876699.431452 -0.03348026 -0.06333040 -0.03567651 0.00134820 0.00116550 0.00093913
1758876699.498137 -0.03366727 -0.06342468 -0.03457328 0.00105612 0.00114546 0.00082563
1758876699.564822 -0.03347287 -0.06333757 -0.03569298 0.00133881 0.00117517 0.00094509
1758876699.631507 -0.03362574 -0.06522846 -0.02044259 0.00114889 0.00190913 0.00101543
1758876699.698192 -0.03346904 -0.06334287 -0.03569788 0.00133373 0.00118123 0.00094502
1758876699.764877 -0.03501759 -0.06534030 -0.02353819 0.00114517 0.00149342 0.00094269
1758876699.831563 -0.03346452 -0.06334800 -0.03570563 0.00132775 0.00118790 0.00094793
1758876699.898247 -0.03354907 -0.06339296 -0.03483635 0.00108343 0.00118616 0.00084436
1758876699.964932 -0.03346078 -0.06335266 -0.03571831 0.00132030 0.00119496 0.00095069
1758876700.031617 -0.03406822 -0.06537637 -0.02038306 0.00109354 0.00193985 0.00101061
1758876700.098302 -0.03345835 -0.06335885 -0.03571896 0.00131953 0.00120105 0.00095193
1758876700.164987 -0.03435335 -0.06569829 -0.01777452 0.00105566 0.00186095 0.00097956
1758876700.231672 -0.03345453 -0.06336444 -0.03573010 0.00131545 0.00120798 0.00095334
1758876700.298357 -0.03345897 -0.06337077 -0.03570092 0.00130111 0.00121225 0.00095261
1758876700.365042 -0.03345089 -0.06336806 -0.03574321 0.00131082 0.00121519 0.00095325
1758876700.431727 -0.03345188 -0.06336847 -0.03574350 0.00131189 0.00121578 0.00095212
1758876700.498413 -0.03384029 -0.06530164 -0.01972689 0.00104864 0.00200700 0.00100458
1758876700.565098 -0.03345738 -0.06337577 -0.03574194 0.00131185 0.00122081 0.00095359
1758876700.631783 -0.03446819 -0.06585057 -0.01680513 0.00103817 0.00189324 0.00097819
1758876700.698469 -0.03345552 -0.06337825 -0.03575680 0.00130773 0.00122603 0.00095569
1758876700.765153 -0.03345885 -0.06338145 -0.03577401 0.00130510 0.00123245 0.00095471
1758876700.831839 -0.03345777 -0.06338328 -0.03577338 0.00130705 0.00123513 0.00095431
1758876700.898524 -0.03406855 -0.06570830 -0.01982163 0.00116105 0.00199146 0.00104813
1758876700.965210 -0.03345815 -0.06339173 -0.03578120 0.00130152 0.00124187 0.00095513
1758876701.031894 -0.03345980 -0.06339375 -0.03578452 0.00130184 0.00124368 0.00095487
1758876701.098578 -0.03344483 -0.06338500 -0.03578337 0.00129452 0.00123791 0.00095764
1758876701.165262 -0.03101505 -0.06131969 -0.04497381 0.00106822 0.00118051 0.00085050
1758876701.231945 -0.03347232 -0.06341716 -0.03579871 0.00129853 0.00126080 0.00096648
1758876701.298630 -0.03347189 -0.06345315 -0.03555612 0.00120226 0.00126177 0.00093419
1758876701.365314 -0.03344473 -0.06344301 -0.03580690 0.00127991 0.00127681 0.00097670
1758876701.431998 -0.03343353 -0.06296452 -0.02573555 0.00036632 0.00177399 0.00066185
